curve.id,temperature,growth.rate
4817,5,0.42105272821275536
4818,5,0.33433209671069475
4819,5,0.3446080670780436
4820,5,0.3637100226270913
4821,5,0.3810083003242372
4822,5,0.3330050103108235
4823,5,0.44570081592212935
4824,5,0.3651160712712642
4825,5,0.30113374660971487
4826,5,0.40664125617103736
4827,5,0.38054625130233577
4828,5,0.30370923467945754
4829,5,0.2977873162441692
4830,5,0.2938944512914671
4831,5,0.37130644683028224
4832,5,0.33068186359179846
4833,5,0.2936021280655656
4834,5,0.30598814001313346
4835,5,0.4094038821559865
4836,5,0.3928226597333914
4837,5,0.38232924737154483
4838,5,0.38095590453442413
4839,5,0.3988030247039737
4840,5,0.35804145237725266
4841,5,0.3483818776663289
4842,5,0.35361429131869754
4843,5,0.37845676740559187
4844,5,0.35493159237620503
4845,5,0.35165464986891765
4846,5,0.35163221135321726
4847,5,0.3614985615379053
4848,5,0.4247465631367886
4849,5,0.33979284137705
4850,5,0.31728089366646833
4851,5,0.41666575505459397
4852,5,0.383469591569642
4853,5,0.3677963670724542
4854,5,0.34233804135641166
4855,5,0.4267490814541324
4856,5,0.3869029907044078
4857,5,0.35250999356332985
4858,5,0.3625166260228044
4859,5,0.4238926754686868
4860,5,0.43337272519169945
4861,5,0.33806975781045395
4862,5,0.29050121842227433
4863,5,0.36445853176499116
4864,5,0.29996264746570683
4865,5,0.35164335077352044
4866,5,0.3195930188200277
4867,5,0.3181442528287124
4868,5,0.28555977256274645
4869,5,0.3562092529707024
4870,5,0.4271726784753821
4871,5,0.35407088931479447
4872,5,0.3504151750280857
4873,5,0.3902560641604774
4874,5,0.3428008077022319
4875,5,0.3344169639004844
4876,5,0.3298248987150344
4877,5,0.3862721930341453
4878,5,0.33298221217209
4879,5,0.36747406286204326
4880,5,0.39831262608142626
4881,5,0.3739004657673394
4882,5,0.31763254960101506
4883,5,0.38513655263635127
4884,5,0.2720098180022946
4885,5,0.3499207319244553
4886,5,0.4017960930804981
4887,5,0.31662421948524466
4888,5,0.33207482104330394
4889,5,0.3468693312485326
4890,5,0.35788069127943245
4891,5,0.3244303557749416
4892,5,0.32414578726538734
4893,5,0.36066228364223485
4894,5,0.424787695556358
4895,5,0.38131280997364836
4896,5,0.3688465585807304
4897,5,0.3760753398264869
4898,5,0.4798147560556275
4899,5,0.3388764908762459
4900,5,0.3652035357693271
4901,5,0.3645184793925917
4902,5,0.3961424182866518
4903,5,0.32131848784214345
4904,5,0.4278633974659152
4905,5,0.36694005875082764
4906,5,0.4130541403373035
4907,5,0.3536404833900867
4908,5,0.326517609589438
4909,5,0.32775390752889216
4910,5,0.3551314419985874
4911,5,0.41777206732971994
4912,5,0.33089890274252914
4913,5,0.3572541702603514
4914,5,0.3366944084177538
4915,5,0.2820598198476289
4916,5,0.3464193752722757
4917,5,0.38360157598522937
4918,5,0.3638983912271095
4919,5,0.33249349920289334
4920,5,0.3471151815664943
4921,5,0.35906135310091924
4922,5,0.3627616051608904
4923,5,0.370298121553361
4924,5,0.36375352514410925
4925,5,0.337020781659876
4926,5,0.42013232258563116
4927,5,0.4103370367751994
4928,5,0.3807149367999372
4929,5,0.3814132346070758
4930,5,0.3888785287972551
4931,5,0.41210475848812006
4932,5,0.35167499844921457
4933,5,0.316895915634407
4934,5,0.34514193849890634
4935,5,0.414091167013919
4936,5,0.3830296949565278
4937,5,0.3398196410424049
4938,5,0.3700064986816729
4939,5,0.37126407384575427
4940,5,0.3913150594215046
4941,5,0.3539693711691245
4942,5,0.3499625209334001
4943,5,0.34381042332041245
4944,5,0.37291923511372854
4945,5,0.3764781541870244
4946,5,0.3372791347909033
4947,5,0.37221470948145624
4948,5,0.3851679590364936
4949,5,0.39659738356046276
4950,5,0.37303013158477966
4951,5,0.3774483453947687
4952,5,0.34564625644390107
4953,5,0.3639428614855795
4954,5,0.32548490813039765
4955,5,0.33152165880168843
4956,5,0.4293592124495734
4957,5,0.3330616855648593
4958,5,0.3102647750003084
4959,5,0.34536725786928096
4960,5,0.2942318778651496
4961,5,0.30718503713102385
4962,5,0.3606120711738688
4963,5,0.35376038097192375
4964,5,0.4080138892377581
4965,5,0.30442093323195807
4966,5,0.3568472540440485
4967,5,0.31878866383219934
4968,5,0.3490835383585424
4969,5,0.3302665475036962
4970,5,0.3206115461158559
4971,5,0.3406198898056696
4972,5,0.37379437868456694
4973,5,0.3209735086728798
4974,5,0.36280817542899807
4975,5,0.4023125802466239
4976,5,0.3551900321896319
4977,5,0.3636341901635464
4978,5,0.3820261512119367
4979,5,0.34664867688227174
4980,5,0.4363357989737963
4981,5,0.3575210419301718
4982,5,0.3539902065202908
4983,5,0.3883842124536791
4984,5,0.3515729452058421
4985,5,0.37147573770157355
4986,5,0.3579817387882759
4987,5,0.38097674950680205
4988,5,0.3910127564334531
4989,5,0.32766492561000926
4990,5,0.36873832325158007
4991,5,0.3910285515339574
4992,5,0.34269689764564787
4993,5,0.3571347618873896
4994,5,0.3476344561684084
4995,5,0.37670111639791437
4996,5,0.38140151363116664
4997,5,0.3980176297857989
4998,5,0.3368245062695763
4999,5,0.359931626459512
5000,5,0.37145488308615593
1,10,0.6531036675431539
2,10,0.6188911528800316
3,10,0.6436559875817927
4,10,0.63289894994921
5,10,0.6256611349726249
6,10,0.6187582743756953
7,10,0.610044455962602
8,10,0.6350163553056111
9,10,0.638289176872109
10,10,0.6305489522047074
11,10,0.626769326025962
12,10,0.6325804365096667
13,10,0.6352029412052101
14,10,0.6394968886936578
15,10,0.6499739585950012
16,10,0.7046932684624905
17,10,0.6867872764288805
18,10,0.6039060906413849
19,10,0.6228285115046408
20,10,0.6414038257954104
21,10,0.6018585031752418
22,10,0.6266384524653049
23,10,0.6111487302614846
24,10,0.6589260758255313
25,10,0.6029203603224771
26,10,0.6133702415860582
27,10,0.6331980605593566
28,10,0.6602415836112355
29,10,0.621972981712966
30,10,0.5969915193077013
31,10,0.6458814990702246
32,10,0.6572726381919919
33,10,0.6788009608270685
34,10,0.6307083511421491
35,10,0.6487935201875505
36,10,0.6373660155599166
37,10,0.5938377840917612
38,10,0.636330858794385
39,10,0.6701576639029752
40,10,0.633958188711349
41,10,0.6205477892697585
42,10,0.6232415726254438
43,10,0.6422341680925429
44,10,0.6277208233443402
45,10,0.7052783339261518
46,10,0.665809719737185
47,10,0.609325674509161
48,10,0.6342228060521061
49,10,0.6510072963862341
50,10,0.6286431127425302
51,10,0.622323414926574
52,10,0.6120824102679102
53,10,0.660609294117345
54,10,0.637569850699993
55,10,0.6344711696504186
56,10,0.5914616662250126
57,10,0.6402945187857164
58,10,0.6475583367506165
59,10,0.6179164898890188
60,10,0.6227604377610896
61,10,0.6581910606788736
62,10,0.6477077592297584
63,10,0.6696438828762485
64,10,0.6374061539061161
65,10,0.6267884561500774
66,10,0.6278608579098457
67,10,0.6413969392866398
68,10,0.618565849783951
69,10,0.6140556997738253
70,10,0.6414027999007923
71,10,0.6153097383918527
72,10,0.655057466477003
73,10,0.5847948507526084
74,10,0.6669661889206688
75,10,0.6178145308802353
76,10,0.681227217482685
77,10,0.6430981412288458
78,10,0.6184407134401705
79,10,0.6141090424365601
80,10,0.5832755133240625
81,10,0.6274446925463594
82,10,0.6037173649562421
83,10,0.6508121149220708
84,10,0.5866917151594747
85,10,0.6584676998406287
86,10,0.6714781025375419
87,10,0.6154663530200195
88,10,0.6684033753668188
89,10,0.7042410263068277
90,10,0.6498758146237069
91,10,0.61132145388031
92,10,0.6082331805556183
93,10,0.6170752229710585
94,10,0.6334562576996526
95,10,0.6566812098621261
96,10,0.6360996230987271
97,10,0.6752983016570069
98,10,0.6504149853065329
99,10,0.6466256533806669
100,10,0.6071549771715428
101,10,0.6089611437056481
102,10,0.6291947383246569
103,10,0.5686674132043539
104,10,0.6065745345184174
105,10,0.6199328789485238
106,10,0.6169681333388217
107,10,0.686007873516487
108,10,0.65068580060011
109,10,0.6415234109528188
110,10,0.6400860773081314
111,10,0.652137511736238
112,10,0.6316947874226366
113,10,0.5955636896925127
114,10,0.6536302754417997
115,10,0.6639383912754655
116,10,0.664311835580276
117,10,0.6413211200819651
118,10,0.6751872057186502
119,10,0.6640086314185177
120,10,0.6008947466459721
121,10,0.6040864143884387
122,10,0.6614194811476187
123,10,0.6725836177251032
124,10,0.6826524991263074
125,10,0.6216296443764171
126,10,0.6552983894793495
127,10,0.602860111030442
128,10,0.6531472474094243
129,10,0.6434700082737438
130,10,0.5892827073271389
131,10,0.6328149326024655
132,10,0.6515064456703943
133,10,0.6328568115892341
134,10,0.6541717004787059
135,10,0.5863075363385519
136,10,0.6484523997147638
137,10,0.6401736138898498
138,10,0.6666168725154779
139,10,0.6025119589244661
140,10,0.6533038340371681
141,10,0.6506028377349459
142,10,0.6647976538692716
143,10,0.6476426188068917
144,10,0.5997345244499559
145,10,0.6655104765857529
146,10,0.5978476332440127
147,10,0.6871003777098675
148,10,0.6264934110374042
149,10,0.5804736888968149
150,10,0.6203012711711504
151,10,0.6274745727239202
152,10,0.6402463629036397
153,10,0.6437919980072235
154,10,0.6538110123731712
155,10,0.6349591140299089
156,10,0.6366195056290548
157,10,0.6034162856725466
158,10,0.6519216688813803
159,10,0.597491487186134
160,10,0.6891250663757704
161,10,0.6192014337783612
162,10,0.6204149024723573
163,10,0.6759870562780166
164,10,0.6075982656206017
165,10,0.6256976788243994
166,10,0.6363390179899177
167,10,0.5906885752999503
168,10,0.5767457249200417
169,10,0.6051303448137965
170,10,0.6431938113943434
171,10,0.646494641675514
172,10,0.5877168002817055
173,10,0.6329868663794513
174,10,0.6066070186744521
175,10,0.6362217317068269
176,10,0.61052988741694
177,10,0.6634123891115347
178,10,0.6376532968200643
179,10,0.6689440511994711
180,10,0.6737308192218023
181,10,0.6701403233722837
182,10,0.6275258124394701
183,10,0.6660885629538895
184,10,0.6219194209144889
185,10,0.6466912600749095
186,10,0.6456381801198747
187,10,0.6244524569387998
188,10,0.5976539468309243
189,10,0.6403225665120886
190,10,0.6192179476635001
191,10,0.5923114938615404
192,10,0.624142463834483
193,10,0.6779846335918273
194,10,0.6231952245206526
195,10,0.5869321750770912
196,10,0.5738199378045638
197,10,0.6407824765125621
198,10,0.6188638606208566
199,10,0.6509825820747629
200,10,0.6087981473179543
201,10,0.6315232890417001
202,10,0.6364245714828854
203,10,0.6431790380326484
204,10,0.636127044846523
205,10,0.6250331693682665
206,10,0.6602292299607666
207,10,0.6507017563785716
208,10,0.6286455346401597
209,10,0.6628255576672585
210,10,0.6267950478245887
211,10,0.6177001212276003
212,10,0.5938601740513014
213,10,0.5880952731221369
214,10,0.6508895027944701
215,10,0.6585401498127075
216,10,0.6051955427787428
217,10,0.5302992649726179
218,10,0.6420319031587152
219,10,0.6186090907067503
220,10,0.5959466431745224
221,10,0.6292862732388034
222,10,0.643953361262532
223,10,0.5941003899077302
224,10,0.6236176086846096
225,10,0.6228595362591536
226,10,0.6140006045288893
227,10,0.6116849793913196
228,10,0.60909333117487785
229,10,0.6528507368625177
230,10,0.5576036419076745
231,10,0.6620866583286774
232,10,0.6707801908337176
233,10,0.5922567687731402
234,10,0.703222779582451
235,10,0.6462841099629535
236,10,0.65058502281274
237,10,0.605109965334896
238,10,0.6530217016672706
239,10,0.6441695144171103
240,10,0.6085846077689262
241,10,0.649445305052748
242,10,0.659325644768953
243,10,0.6790331167830058
244,10,0.5872364078538748
245,10,0.6174730619119658
246,10,0.6582317458120454
247,10,0.6461767671785483
248,10,0.6582625424811797
249,10,0.5898840727578308
250,10,0.6450728312747259
251,10,0.58663330797344
252,10,0.5979493909408788
253,10,0.6041540098283045
254,10,0.6689760189106059
255,10,0.6227813755063041
256,10,0.6329732128924944
257,10,0.6120603168877891
258,10,0.6529900083458544
259,10,0.6413009182801489
260,10,0.6664587542424663
261,10,0.6378172717529009
262,10,0.6798854100731712
263,10,0.5714408334629427
264,10,0.6313442480847629
265,10,0.6705508262718488
266,10,0.666320693873052
267,10,0.6370702966380924
268,10,0.6316620449335199
269,10,0.5883261729596944
270,10,0.589566448396051
271,10,0.5979237094928206
272,10,0.6677403543743246
273,10,0.6039045979943247
274,10,0.6357268643529507
275,10,0.684298267330012
276,10,0.6428951284580903
277,10,0.6259322440625118
278,10,0.5898987629686636
279,10,0.6531604025800889
280,10,0.6104267703500691
281,10,0.6437246565673401
282,10,0.7334209186532155
283,10,0.6849377781219405
284,10,0.6232645560365622
285,10,0.6672412377555291
286,10,0.6120714850255256
287,10,0.6454247061834387
288,10,0.6775303119803666
289,10,0.6276286690472526
290,10,0.6763053691195925
291,10,0.5795766910631922
292,10,0.661187118980587
293,10,0.6269418566057059
294,10,0.6485824028581235
295,10,0.6144637712846657
296,10,0.6303624009532488
297,10,0.6564118809288249
298,10,0.639962132046166
299,10,0.6702131496891959
300,10,0.6442033348852166
301,10,0.6553663919794659
302,10,0.6618585206921261
303,10,0.6171557662942287
304,10,0.6212272723910032
305,10,0.6470588657857654
306,10,0.6514487696480483
307,10,0.6674507615580737
308,10,0.6451270992663103
309,10,0.6321605944979697
310,10,0.6350148492389477
311,10,0.6796111391741801
312,10,0.6558769600606622
313,10,0.6898866354869351
314,10,0.6039830883476156
315,10,0.6066342732445434
316,10,0.6265890443368308
317,10,0.6520093506412218
318,10,0.6169587981093456
319,10,0.6389571969165508
320,10,0.6520793181725113
321,10,0.656495106266524
322,10,0.6383733529839118
323,10,0.6110716758352576
324,10,0.6029437282506916
325,10,0.626481167082253
326,10,0.643251217931676
327,10,0.6332879386391067
328,10,0.6171276077494473
329,10,0.6400424798536111
330,10,0.6027939313175549
331,10,0.6697144220268735
332,10,0.6590350381747011
333,10,0.6639488609054731
334,10,0.6246695196259069
335,10,0.6519405386887542
336,10,0.5957074023545773
337,10,0.5721551884307295
338,10,0.6027309655562214
339,10,0.6620925068335484
340,10,0.6767885054944417
341,10,0.6359404190102852
342,10,0.6481344975770689
343,10,0.669460896879438
344,10,0.6199309358040785
345,10,0.6170237552167216
346,10,0.652362216773284
347,10,0.6677889933426399
348,10,0.6333901599049075
349,10,0.642893071280943
350,10,0.6653889524950369
351,10,0.6182600171827061
352,10,0.6531513083025922
353,10,0.652739794036043
354,10,0.6568906032053362
355,10,0.6472302053927549
356,10,0.6244711758608628
357,10,0.6396533678943999
358,10,0.6730293864594925
359,10,0.6723628723270575
360,10,0.6244211548586086
361,10,0.6037463032009561
362,10,0.6081137403571212
363,10,0.6773677781601521
364,10,0.6406356061811478
365,10,0.6445024424885961
366,10,0.6263073818582066
367,10,0.656608616921966
368,10,0.6582618372881452
369,10,0.6568997370556298
370,10,0.6432758650908168
371,10,0.6276381217726418
372,10,0.6151752500332195
373,10,0.6293370837548696
374,10,0.6583532329502972
375,10,0.6411113773636544
376,10,0.6748990551694748
377,10,0.659461610943769
378,10,0.6986185208712485
379,10,0.6104547783256707
380,10,0.6286490872074268
381,10,0.6936724193308909
382,10,0.6134368835881724
383,10,0.6563949243272698
384,10,0.6055224535752723
385,10,0.6398100568448942
386,10,0.6641435001284888
387,10,0.6884086160071542
388,10,0.6560251900138777
389,10,0.6056943507683485
390,10,0.6482455799748247
391,10,0.6091116096735839
392,10,0.6348500050217872
393,10,0.648007742026907
394,10,0.6657481361787915
395,10,0.6289709989358809
396,10,0.6234654686776985
397,10,0.6802320351696077
398,10,0.6782698133410651
399,10,0.6266854108761545
400,10,0.609860543965524
401,10,0.5702813249267266
402,10,0.6219672105077606
403,10,0.5769027030895666
404,10,0.6431593232929782
405,10,0.6036911801910578
406,10,0.6994629308826421
407,10,0.6083791238296049
408,10,0.6388202994839807
409,10,0.6323484558579684
410,10,0.6639466461647278
411,10,0.6406078623840749
412,10,0.6592155746971887
413,10,0.6315158341068029
414,10,0.6205669464592467
415,10,0.6161623220415978
416,10,0.6364705720031535
417,10,0.6392735267627613
418,10,0.6085243527969431
419,10,0.6264524443984487
420,10,0.6206462002979078
421,10,0.6188162998831825
422,10,0.6238628387536065
423,10,0.6305554141293571
424,10,0.6503500294722482
425,10,0.5925004167858843
426,10,0.6555813858193251
427,10,0.6437376099372184
428,10,0.6558945170156815
429,10,0.6423963898742276
430,10,0.6391403782311003
431,10,0.6338333397107038
432,10,0.6759765898338338
433,10,0.643206675615352
434,10,0.6704288862056993
435,10,0.6116838026916512
436,10,0.6341705202385819
437,10,0.676687443336455
438,10,0.625417571770868
439,10,0.6637186359986512
440,10,0.6557993384929047
441,10,0.6244721205943856
442,10,0.6787276370793706
443,10,0.6776408729497704
444,10,0.6048155545236295
445,10,0.640064762944357
446,10,0.6160192504383831
447,10,0.6356916656603571
448,10,0.6056758988505228
449,10,0.6224462101160554
450,10,0.6342795079942998
451,10,0.6566874266757654
452,10,0.6680301604504053
453,10,0.6823400929037223
454,10,0.632709907392534
455,10,0.6563369789960131
456,10,0.6380514472976874
457,10,0.615991014004139
458,10,0.626935378225913
459,10,0.679697272554458
460,10,0.6454172814944875
461,10,0.5872733732651778
462,10,0.6448173585683806
463,10,0.6524559016154635
464,10,0.6559058139394545
465,10,0.6345171494114307
466,10,0.6182358851323715
467,10,0.6460374164434838
468,10,0.6507506495430935
469,10,0.6667751703328524
470,10,0.6440975195856067
471,10,0.6526638651102603
472,10,0.6695269159947523
473,10,0.6630708924371879
474,10,0.6482593643213398
475,10,0.6079242316048871
476,10,0.633186010176334
477,10,0.6243355297262219
478,10,0.6380585284873902
479,10,0.651355617742589
480,10,0.6441463029103824
481,10,0.6044651397433779
482,10,0.656591402758881
483,10,0.6319733949416283
484,10,0.665668638556923
485,10,0.6509502405146064
486,10,0.697118594754504
487,10,0.664684588600723
488,10,0.6630692041315465
489,10,0.695144310946748
490,10,0.63154113212619
491,10,0.6382997673898062
492,10,0.6406167466097014
493,10,0.6854057308304612
494,10,0.6574095052543976
495,10,0.6314481603535764
496,10,0.641141667166603
497,10,0.6198118809688514
498,10,0.622263153442873
499,10,0.6452252541595234
500,10,0.6823586888877756
501,10,0.6230427823300749
502,10,0.643009886052882
503,10,0.6444092463149621
504,10,0.6686045624211625
505,10,0.6564642468522072
506,10,0.6590235580831065
507,10,0.6081480314134735
508,10,0.6523500468040306
509,10,0.669554160485399
510,10,0.6779977719178175
511,10,0.61486406575342345
512,10,0.6667829884473783
513,10,0.6773182211991967
514,10,0.6418596723716938
515,10,0.6408009965844371
516,10,0.6378312952208501
517,10,0.6331539961222641
518,10,0.6660506220663471
519,10,0.5906897030780803
520,10,0.613439925114442
521,10,0.7172295305340324
522,10,0.64791523094266
523,10,0.6345723912325804
524,10,0.5905370429340474
525,10,0.6378244752433323
526,10,0.6683110277468091
527,10,0.6164822109418124
528,10,0.6769651640407944
529,10,0.5767695414607951
530,10,0.6236864451257701
531,10,0.5835134671030219
532,10,0.595099445100108
533,10,0.5644521266076701
534,10,0.7016685011361026
535,10,0.6703463454941349
536,10,0.6290446847454688
537,10,0.664933195630601
538,10,0.6659408675782992
539,10,0.6680725617630903
540,10,0.6337783361556479
541,10,0.6549700869360203
542,10,0.6796739963221851
543,10,0.6806321431981085
544,10,0.6384460258311878
545,10,0.6106029574962862
546,10,0.651816575544025
547,10,0.6165978865829285
548,10,0.5845069308003015
549,10,0.6102083818855185
550,10,0.6074696845419258
551,10,0.6109943910424167
552,10,0.6131551747185241
553,10,0.6377643251790405
554,10,0.6112038860954002
555,10,0.6827594374943957
556,10,0.6469778660656351
557,10,0.6216628715249637
558,10,0.5662357037497092
559,10,0.5949453779136378
560,10,0.6042041843811232
561,10,0.5574569226646859
562,10,0.6494474264793191
563,10,0.6559161206780565
564,10,0.6393553372608258
565,10,0.5962827617495118
566,10,0.631381414054493
567,10,0.6260345071327968
568,10,0.627021665173281
569,10,0.6137372984500626
570,10,0.6139522658204921
571,10,0.638378100618638
572,10,0.6314745879377213
573,10,0.6537714568254289
574,10,0.6110263238760973
575,10,0.6234066496941815
576,10,0.5947994564547457
577,10,0.6563599679644391
578,10,0.632477337148651
579,10,0.5962817877935747
580,10,0.6411353582615684
581,10,0.5972289065470566
582,10,0.6404492944430532
583,10,0.6471816121490656
584,10,0.5783996146585998
585,10,0.6175035661210615
586,10,0.6560025606288288
587,10,0.6556262737378246
588,10,0.6330827858729204
589,10,0.6650240879240807
590,10,0.6433682724616964
591,10,0.6366582474995082
592,10,0.6302790047066141
593,10,0.6575491637595063
594,10,0.6597039018213837
595,10,0.626450603986916
596,10,0.6473857016110651
597,10,0.6680553796980664
598,10,0.6480152443356644
599,10,0.5986004246726909
600,10,0.6356427444550016
601,10,0.6530282021781066
602,10,0.6368666277591712
603,10,0.5840532774345474
604,10,0.6087103771641792
605,10,0.6277159641407718
606,10,0.5914071691535712
607,10,0.6724822489760719
608,10,0.6365375891020312
609,10,0.648360467079787
610,10,0.6482761844220266
611,10,0.6308313096035122
612,10,0.6581064420145348
613,10,0.6706015194364847
614,10,0.6257711918674187
615,10,0.6549929788716498
616,10,0.6354701641235404
617,10,0.6366255714521104
618,10,0.6026758334126704
619,10,0.6334080083707315
620,10,0.6639920655449393
621,10,0.6461061860624295
622,10,0.6567348828591495
623,10,0.6302727666005992
624,10,0.6152814914679992
625,10,0.6398021668860447
626,10,0.6267296651269294
627,10,0.6780294416977376
628,10,0.6514185094050261
629,10,0.6345455439938401
630,10,0.6418389995057006
631,10,0.6519753679669206
632,10,0.6068011631758212
633,10,0.651850292186124
634,10,0.6644404419368518
635,10,0.6491963975318856
636,10,0.6957113869359598
637,10,0.6520534506313388
638,10,0.6216627482133862
639,10,0.6875915740705117
640,10,0.6168144263040012
641,10,0.6274931139359747
642,10,0.6178799668675165
643,10,0.6672845108853056
644,10,0.6356691519837876
645,10,0.6132881410379907
646,10,0.6271874370645673
647,10,0.6597240330009444
648,10,0.6267411130992938
649,10,0.611756962632986
650,10,0.658075242632678
651,10,0.6556712093407223
652,10,0.6183331167860733
653,10,0.6310336502393586
654,10,0.6335917085471677
655,10,0.6412504024665071
656,10,0.6456596869119373
657,10,0.6851934210929351
658,10,0.6297916010658475
659,10,0.6231328063211938
660,10,0.6285336468761706
661,10,0.6008095444847794
662,10,0.6559010001302007
663,10,0.6248807759715634
664,10,0.6115284574420051
665,10,0.6118064632738773
666,10,0.6800450045018969
667,10,0.594709440132112
668,10,0.6201143914359167
669,10,0.659621104619323
670,10,0.6191477525077678
671,10,0.6544604974916655
672,10,0.7054143904570717
673,10,0.6819106996432274
674,10,0.594358811607079
675,10,0.6361585953533612
676,10,0.6814449188614183
677,10,0.7057357057288519
678,10,0.6558910917322323
679,10,0.6031487856534227
680,10,0.683051580116658
681,10,0.6509259667081134
682,10,0.641118757599435
683,10,0.6594550895460016
684,10,0.6832243570712292
685,10,0.6657288784390948
686,10,0.619367885256633
687,10,0.6141657425465112
688,10,0.6555810580786134
689,10,0.6344097275529609
690,10,0.6459335780485091
691,10,0.6590805517729553
692,10,0.6615074155698182
693,10,0.6037035843527198
694,10,0.6582662934348161
695,10,0.6533330391045814
696,10,0.6540257350198503
697,10,0.6130182703403396
698,10,0.6225636912287773
699,10,0.5770375675021073
700,10,0.6367191959574168
701,10,0.5997780508592632
702,10,0.6338414569620835
703,10,0.6802247615551871
704,10,0.6346362339997937
705,10,0.6010212020012177
706,10,0.663105725700154
707,10,0.6455809734575664
708,10,0.6461845862011067
709,10,0.6444672333466875
710,10,0.6262106048994593
711,10,0.6505714930005773
712,10,0.5866652012331144
713,10,0.6205128939144894
714,10,0.6551763887412395
715,10,0.6358718556276135
716,10,0.6481541914797794
717,10,0.6029857733719914
718,10,0.6297266899757675
719,10,0.6542194822202178
720,10,0.682228258122376
721,10,0.6680076072652392
722,10,0.6840754697951359
723,10,0.5953749152432166
724,10,0.6091394977446871
725,10,0.5982738787416129
726,10,0.7013231425330717
727,10,0.6408404633534294
728,10,0.6427884477629445
729,10,0.6615905680141918
730,10,0.5852784779135014
731,10,0.6556894391275007
732,10,0.638998171394329
733,10,0.6221185380753348
734,10,0.6562536747226457
735,10,0.6457980568334487
736,10,0.6204923384907829
737,10,0.6478807681769388
738,10,0.6436735036285646
739,10,0.6146288122557776
740,10,0.6727730965297565
741,10,0.5653894990236076
742,10,0.6449144981442169
743,10,0.5905147539431318
744,10,0.6510402241773092
745,10,0.6266573514418899
746,10,0.634699695471625
747,10,0.6377323759055856
748,10,0.6057698568484193
749,10,0.6102722158356694
750,10,0.6630140432234563
751,10,0.646812650950767
752,10,0.6668685022915397
753,10,0.5780522877247181
754,10,0.6535114027510193
755,10,0.6160159127371501
756,10,0.629570603316432
757,10,0.5973005589000389
758,10,0.6347465390858482
759,10,0.708635026860131
760,10,0.6409640895219318
761,10,0.6369731682373513
762,10,0.7080482834737615
763,10,0.6868171602167854
764,10,0.6173670039138899
765,10,0.638845475251776
766,10,0.6292019684951162
767,10,0.6612967135939718
768,10,0.643257474357593
769,10,0.6368885936216436
770,10,0.6262407061835533
771,10,0.6639660895551015
772,10,0.6570794151189226
773,10,0.6310800761067035
774,10,0.6002889189657813
775,10,0.6609568869118009
776,10,0.623988856752104
777,10,0.6596892826011721
778,10,0.6162330599396019
779,10,0.7052259441739492
780,10,0.6147328676715121
781,10,0.6250463185824285
782,10,0.6844335639840504
783,10,0.6945358316745496
784,10,0.63144206611417
785,10,0.6218335484900852
786,10,0.6536029803190146
787,10,0.663675200759651
788,10,0.6172993399461628
789,10,0.6418243632970533
790,10,0.6255472900395654
791,10,0.6033545600719101
792,10,0.6309135722710577
793,10,0.627134334801674
794,10,0.6468995948378471
795,10,0.6676390631487663
796,10,0.6363357122342626
797,10,0.652515089861011
798,10,0.6674567745820603
799,10,0.6373049050720992
800,10,0.6386247982226411
801,10,0.6322124230659877
802,10,0.6411251106491888
803,10,0.6452634456944908
804,10,0.6540293789030031
805,10,0.6351186458576773
806,10,0.6503392846469176
807,10,0.6332150961097245
808,10,0.620738937929446
809,10,0.6934530112012742
810,10,0.680776446405251
811,10,0.641045767240259
812,10,0.6605395201401627
813,10,0.6561465526692885
814,10,0.6835507585436891
815,10,0.6463270858923352
816,10,0.6329484308381647
817,10,0.5897008423271393
818,10,0.6591423442373694
819,10,0.7137073490076711
820,10,0.6529053063313071
821,10,0.6782963551380125
822,10,0.6692747661173319
823,10,0.6488255001959446
824,10,0.6671888793697355
825,10,0.6685921069609915
826,10,0.6148861362358967
827,10,0.6151398955782695
828,10,0.6565012400210369
829,10,0.6534821119083297
830,10,0.6134137225713233
831,10,0.6406852766813318
832,10,0.6333996335297444
833,10,0.6404293579649093
834,10,0.5915010336230588
835,10,0.6388085566573346
836,10,0.6406576121918299
837,10,0.6531672464646564
838,10,0.5604743542557563
839,10,0.6350856194881218
840,10,0.6667939092417631
841,10,0.6347960397077742
842,10,0.614903608125347
843,10,0.6330420331402532
844,10,0.6292013615649048
845,10,0.6217857057956718
846,10,0.6338616893566585
847,10,0.6363005466951213
848,10,0.6445252039324617
849,10,0.6184279844358022
850,10,0.6389822711004699
851,10,0.6757271101139992
852,10,0.6290111605247125
853,10,0.6460544107200809
854,10,0.621081453792476
855,10,0.6503200361846111
856,10,0.5904412928527769
857,10,0.6225924088945941
858,10,0.6671930380840564
859,10,0.6176942552943528
860,10,0.6435934726120116
861,10,0.6482414119219857
862,10,0.643965885153233
863,10,0.6051065870000467
864,10,0.6330315168118721
865,10,0.6108491841094257
866,10,0.6716410114242587
867,10,0.7045464067614485
868,10,0.6156246098207034
869,10,0.6827252537220458
870,10,0.6490168395473427
871,10,0.6312143585850181
872,10,0.6560973748933913
873,10,0.6606057653256597
874,10,0.6684334278890682
875,10,0.6583525249354608
876,10,0.6806357667426295
877,10,0.6244039700360742
878,10,0.6408849167706324
879,10,0.6230197208584373
880,10,0.6241369922545651
881,10,0.605120807253593
882,10,0.7023755450869402
883,10,0.6045932541331454
884,10,0.6528131287257704
885,10,0.6050801904880379
886,10,0.6491415599430348
